id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
21181030,Cosy Apartment in Trendy Oud-West Amsterdam,61276605,Ugo,,De Baarsjes - Oud-West,52.3672,4.87087,Entire home/apt,2,7,11-02-2018,0.22,1,0,110
32974574,Spacious apartment in vibrant East area!,248171128,Merel & Dave,,Oud-Oost,52.36098,4.91175,Entire home/apt,2,2,30-06-2019,0.14,1,0,119
1272351,Spacious modern 2 bedr flat 100m2,1743443,Diederik,,Oud-Oost,52.35822,4.9228,Entire home/apt,4,10,13-08-2019,0.12,1,0,140
13699007,Perfect location 2P Apt with WIFI in city centre,24286463,Elena,,Centrum-Oost,52.372,4.91983,Entire home/apt,1,12,28-12-2019,0.53,1,0,100
1729757,Great apt. in Amsterdam nearby parks/city centre!,8788562,Elaine,,De Baarsjes - Oud-West,52.36457,4.85555,Entire home/apt,2,33,11-07-2017,0.41,2,0,125
561713,Spacious duplex apartment + terrace near centre,2761838,Yulia,,Oud-Oost,52.36075,4.93127,Entire home/apt,4,5,28-07-2018,0.05,1,0,195
7061938,Pop up apartment in the Pipe,37030318,Joost,,De Pijp - Rivierenbuurt,52.35177,4.89194,Entire home/apt,3,0,,,1,0,180
22297591,"Cosy, quiet and light apartment",152919845,Imke,,Bos en Lommer,52.37795,4.85721,Entire home/apt,2,17,15-03-2020,0.59,1,0,125
4844978,Appartment in Amsterdam for rent,17200067,Annamariska,,Westerpark,52.39014,4.8772,Entire home/apt,1,31,24-06-2018,0.61,1,364,149
19804632,Bright and spacious 90 m2 house in trendy area,6353024,Evert,,De Baarsjes - Oud-West,52.36404,4.86014,Entire home/apt,4,33,25-02-2020,1.01,1,0,220
29536289,Johanna's Queendom (lovely studio in Oud-West),148085659,Johanna,,De Baarsjes - Oud-West,52.367059999999995,4.87333,Entire home/apt,2,4,29-09-2019,0.22,1,0,140
5753687,"Bright apartment in ""de Pijp""!",29848509,Leanne,,De Pijp - Rivierenbuurt,52.35079,4.8888300000000005,Entire home/apt,2,3,27-06-2016,0.05,1,0,105
21640459,Bright and Spacious Apartment in Amsterdam East,6683272,Karin,,Oostelijk Havengebied - Indische Buurt,52.35965,4.93692,Entire home/apt,1,5,14-01-2018,0.16,1,0,109
1511360,"COMFY, COSY GARDEN APP NEAR VONDELP",8071702,Anne,,De Baarsjes - Oud-West,52.36054,4.86722,Entire home/apt,2,70,14-07-2019,0.86,1,218,149
785432,Amsterdam Houseboat 'Centre',2586026,Nathalie,,Centrum-Oost,52.36842,4.89901,Entire home/apt,2,756,16-03-2020,8.3,1,255,200
36162615,Luxurious sustainable apartment with garden,271985090,Steven,,De Pijp - Rivierenbuurt,52.35228,4.9066,Entire home/apt,2,0,,,1,0,199
6359921,Amsterdam Centre Studio - Sarphati,33132277,Magnus,,Centrum-Oost,52.36035,4.90607,Private room,2,234,20-03-2020,4.08,1,304,100
34640749,Lovely and cosy family home with large garden!,7084154,Evelien,,Zuid,52.34393,4.8640300000000005,Entire home/apt,5,1,27-01-2020,0.22,2,147,295
24438125,Perfect fam. house in A'dam East. All you want!,184559266,Co,,Oud-Oost,52.35569,4.92315,Entire home/apt,2,17,23-08-2019,0.67,1,0,130
34634888,Great centrally located Amsterdam apartment,11254476,Rebecca,,De Baarsjes - Oud-West,52.367259999999995,4.87041,Entire home/apt,2,14,22-12-2019,1.18,1,11,145
12117800,"Cosy, light, calm & amazing location",6547222,Emily,,Zuid,52.347390000000004,4.86028,Entire home/apt,3,8,24-09-2017,0.16,1,0,99
5196304,"Comfortable, modern apartment",5558704,Florinde,,Bos en Lommer,52.37812,4.8617,Entire home/apt,2,14,15-05-2018,0.22,1,0,118
21051659,"Cosy 50m2 apartment, 17min away from center",17774207,Stela,,IJburg - Zeeburgereiland,52.354209999999995,5.00669,Entire home/apt,2,0,,,1,0,85
36258613,Light modern apartment in the South of Amsterdam,150235390,Lianne,,Zuid,52.34498,4.858969999999999,Entire home/apt,2,6,04-11-2019,0.53,1,0,135
16117339,Light apartment with backyard in Amsterdam Oost,6025761,Steijn,,Watergraafsmeer,52.35308,4.92656,Entire home/apt,2,2,18-06-2017,0.05,1,0,100
34639972,Comfortable room close to central station!,72616597,Fardau,,Centrum-Oost,52.3711,4.93244,Private room,2,11,17-02-2020,0.85,2,82,100
9893897,Light and modern appartment,719415,Sarah,,Westerpark,52.37678,4.87611,Entire home/apt,2,8,06-08-2018,0.15,1,0,150
41665488,Cozy Canal-Side Jordaan Apartment With a View,185925058,Chase,,Centrum-West,52.37543,4.88315,Entire home/apt,2,1,18-03-2020,0.35,1,47,285
13120223,"Spacious, bright city apartment + roofterrace",72970957,Dafne,,Oud-Oost,52.35833,4.9181,Entire home/apt,3,12,18-02-2019,0.25,1,0,200
35187203,Modern apartment in Old Amsterdam,37729991,Milo,,De Baarsjes - Oud-West,52.36903,4.87402,Entire home/apt,15,1,17-09-2019,0.11,4,328,70
19884523,Apartment Amsterdam Zuid,20163303,Stephanie,,Zuid,52.34557,4.86206,Entire home/apt,1,12,21-10-2018,0.36,1,4,150
34324217,Baby friendly studio in the center of Amsterdam,28757552,Kiril,,Oostelijk Havengebied - Indische Buurt,52.37366,4.948180000000001,Entire home/apt,10,1,25-05-2019,0.08,1,0,149
26794556,The white studio,201491909,Joyce,,Centrum-Oost,52.36022,4.89671,Private room,3,15,04-01-2020,0.83,2,359,160
39213500,Cosy room in Indische Buurt,3121811,Jelke,,Oostelijk Havengebied - Indische Buurt,52.36419,4.94247,Private room,2,0,,,1,50,100
7243622,Beautiful 45m2 Room in Amsterdam !,3683975,Clémantine,,Westerpark,52.38975,4.88034,Private room,1,0,,,1,0,70
1983378,Houseboat Angelina Amsterdam,3194733,Kim,,De Baarsjes - Oud-West,52.37262,4.87336,Entire home/apt,3,57,06-01-2019,0.77,2,0,155
31095269,Double Bedroom in an Arty & Cozy place,52095006,Ana,,Bos en Lommer,52.38097,4.851319999999999,Private room,1,10,21-09-2019,0.66,1,178,85
3654763,Modern & Light Studio Apartment in Javastraat,18100951,Sem,,Oostelijk Havengebied - Indische Buurt,52.3635,4.93259,Entire home/apt,2,3,05-09-2019,0.31,1,0,115
315820,76m2 app near center&park&amstel,1743575,Anna,,Oud-Oost,52.35562,4.91536,Entire home/apt,7,50,10-08-2019,0.5,1,343,107
4697911,family home with garden,16626677,Kees,,Noord-Oost,52.39913,4.954,Entire home/apt,4,25,20-08-2019,0.38,1,19,160
29825348,Family friendly house in Amsterdam,88560664,Fatima,,Noord-West,52.42324,4.89118,Entire home/apt,3,2,04-01-2019,0.11,1,0,160
23393607,Modern light comfortable apartment + sunny terrace,174408986,Joshua,,Oud-Noord,52.39278,4.936780000000001,Entire home/apt,3,6,13-05-2018,0.22,1,0,80
9610130,Bright/Cozy apt.Trendy neighborhood,5842177,Jet,,De Baarsjes - Oud-West,52.37011,4.86055,Entire home/apt,2,11,18-09-2017,0.2,1,0,140
22316773,Cozy bedroom with balcony in A'Dam EAST,15069173,Q,,Watergraafsmeer,52.35303,4.94254,Private room,2,77,21-12-2019,2.59,1,0,60
3456645,Where love lives in Amsterdam,17419889,Zhenia,,Zuid,52.35132,4.88598,Entire home/apt,1,56,20-10-2019,0.79,1,88,175
13501701,Beautiful big cityhouse with garden in city centre,77448253,Nicole,,Zuid,52.36102,4.88289,Entire home/apt,2,22,04-09-2017,0.46,1,0,500
7567512,Bright and spacious apt in Ams-east,14967987,Linh,,Oud-Oost,52.36549,4.92925,Entire home/apt,4,19,06-07-2017,0.33,1,0,80
629670,Canal apt in Jordaan Center 90 m²!,3103819,Mathilde,,Centrum-West,52.37904,4.87936,Entire home/apt,6,47,02-01-2020,0.5,1,226,225
4131108,Cosy apartment Amsterdam Old-West,21432271,Annemieke,,De Baarsjes - Oud-West,52.36139,4.8527,Entire home/apt,7,30,21-10-2019,0.44,1,19,99
18107108,Super Cute (Monument!) Corner home in Hip North!,124404826,Mariska,,Oud-Noord,52.3915,4.90951,Entire home/apt,3,25,21-10-2019,0.68,1,0,159
42444479,LUXURY 4 BEDROOM-AMSTERDAM SOUTH,276248209,Akul,,Buitenveldert - Zuidas,52.32693,4.87295,Entire home/apt,7,0,,,19,365,760
17618917,Iconic apartment with fabulous view,21873682,Ingrid,,Centrum-West,52.379129999999996,4.894880000000001,Entire home/apt,3,27,28-05-2019,0.73,1,151,150
3005180,Families-only/4 bedrooms/garden,15304144,Jasper,,De Pijp - Rivierenbuurt,52.35402,4.90067,Entire home/apt,2,10,13-08-2018,0.14,1,0,195
34430847,Amazing fully renovated apartment with roofterrace,244503799,Lars,,Centrum-West,52.37697,4.88804,Entire home/apt,2,3,30-06-2019,0.24,1,0,300
22004423,Family home in new Amsterdam neighbourhood,79393816,Madri,,IJburg - Zeeburgereiland,52.34771,5.00828,Entire home/apt,3,0,,,1,0,300
20636279,Nice apartment with garden nearby the Rai - 2 pers,67705741,Yoeri,,De Pijp - Rivierenbuurt,52.3469,4.8893699999999995,Entire home/apt,4,11,28-09-2019,0.37,1,0,200
21103093,IBIZA HOUSEBOATLOFT AMSTERDAM,4781137,Joke  & Gerard,,Noord-West,52.40374,4.90125,Private room,3,92,23-02-2020,2.86,3,227,100
42488440,Private Cozy Apartment,338334951,Charlie,,De Pijp - Rivierenbuurt,52.34659,4.9080900000000005,Entire home/apt,3,0,,,1,29,150
18820858,Glorious private studio in souterrain,130896439,Emma,,Centrum-Oost,52.36312,4.90022,Entire home/apt,7,0,,,5,0,200
2555144,Amazing apartment in Amsterdam,13083774,Julie,,Buitenveldert - Zuidas,52.32724,4.8787400000000005,Entire home/apt,2,0,,,1,0,95
9702511,Eclectic apt at forrest entrance incl 2 bicycles,5254323,Claire,,Buitenveldert - Zuidas,52.32765,4.85867,Entire home/apt,2,38,24-02-2020,0.7,1,193,200
27024861,Stylish home with garden in great central location,136369169,Albert,,De Pijp - Rivierenbuurt,52.35145,4.89457,Entire home/apt,3,7,03-11-2019,0.33,1,0,350
26162908,Family friendly apartment with big sunny garden,11514157,Jonah,,Buitenveldert - Zuidas,52.334740000000004,4.87282,Entire home/apt,5,8,20-08-2019,0.35,1,0,250
22527092,Private Luxurious Suite - city center - Canal View,162940471,Matthias & Luc,,Centrum-West,52.37478,4.89985,Private room,2,150,14-03-2020,5.26,2,86,149
28037968,Spacious room in stylish apartment,211785998,Bonito,,De Baarsjes - Oud-West,52.37172,4.852469999999999,Private room,3,81,22-05-2020,3.77,3,168,100
11558669,Beautiful Houseboat with Big Garden,1937861,Guy&Bianca,,Noord-West,52.41059,4.90486,Entire home/apt,5,1,08-03-2016,0.02,1,0,150
13554855,Art residence,68688117,Lora,,Centrum-Oost,52.364059999999995,4.8840699999999995,Private room,2,90,09-12-2018,1.86,1,160,89
467103,Luxurious apartment @ Dam Square,2313040,Willem,,Centrum-West,52.370740000000005,4.89435,Entire home/apt,2,150,17-02-2020,1.62,1,0,160
37084984,Modern place with great transport connections,125541905,Vesi,,Bijlmer-Centrum,52.311209999999996,4.95792,Entire home/apt,3,8,01-01-2020,0.83,1,0,121
28800804,NEW! Cozy Private Bedroom Near City Center,52180905,Vincent,,Oostelijk Havengebied - Indische Buurt,52.36428,4.9381,Private room,3,40,08-03-2020,1.96,1,21,79
16435639,Mooi appartement in de Pijp in Amsterdam!,37154997,Wijnand,,De Pijp - Rivierenbuurt,52.3586,4.9032,Entire home/apt,4,6,17-12-2019,0.14,5,0,80
12149817,"Stylish, Cozy & Happy Apartment in De Pijp",27701012,Andra,,De Pijp - Rivierenbuurt,52.35393,4.9033,Entire home/apt,2,26,25-09-2017,0.55,1,0,200
15230655,"Modern, beautiful 2p apartment next to the Jordaan",4936643,Pien,,Westerpark,52.375809999999994,4.87399,Entire home/apt,2,3,08-05-2017,0.07,2,0,140
21222844,Spacious apartment at the Red Light District,51599925,Sophie,,Centrum-West,52.37478,4.89964,Entire home/apt,1,6,20-12-2017,0.19,1,0,200
7813308,Bright apartment with garden,39495600,Robin,,Zuid,52.34561,4.8667300000000004,Entire home/apt,1,2,28-12-2015,0.04,1,0,70
37961440,"Spacious, elegant family apartment in Amsterdam",178412383,Adriaan,,Zuid,52.34697,4.87595,Entire home/apt,4,0,,,1,0,499
19013400,Entire place in Amsterdam,132654754,Sara,,De Baarsjes - Oud-West,52.372040000000005,4.8516900000000005,Entire home/apt,1,11,27-11-2017,0.3,2,0,74
10960792,Cozy family home at great location,5691973,Floortje,,Oud-Oost,52.35738,4.92076,Entire home/apt,3,1,01-01-2019,0.06,1,57,252
18031862,Spazio Arte 2,124027020,Ed,,Noord-Oost,52.39582,4.93931,Private room,1,31,01-12-2019,0.81,2,0,68
5401988,Renovated apartment Upper East! ,8697755,Pepijn,,Oud-Oost,52.35532,4.91484,Entire home/apt,2,40,18-05-2019,0.63,1,276,140
4282415,Peaceful haven in lively Jordaan!,4108308,Boukje,,Centrum-West,52.379059999999996,4.88236,Entire home/apt,3,36,22-10-2019,0.52,1,172,225
41688975,Great flat Amsterdam,329088273,Rodrigo,,Buitenveldert - Zuidas,52.326159999999994,4.877269999999999,Entire home/apt,1,5,15-03-2020,1.21,1,364,100
23246537,City center apartment with fantastic canal view,173005758,Maarten,,Centrum-Oost,52.37319,4.9044099999999995,Entire home/apt,2,21,30-12-2019,0.79,1,0,99
6144821,"Big Family Apt, Terrace, Canal View",5285954,Caitie,,De Baarsjes - Oud-West,52.37167,4.85626,Entire home/apt,3,0,,,1,0,250
13471013,Cosy apartment in between Oosterpark and Amstel,77061914,Ruben,,Oud-Oost,52.35923,4.91143,Entire home/apt,2,10,08-08-2017,0.21,1,0,145
13529292,Apartment with sunny patio nearby city centre.,20116068,Nils,,Bos en Lommer,52.37701,4.861619999999999,Entire home/apt,2,44,24-05-2019,0.91,1,0,125
21142758,Stylish apartment near Olympic stadium/Vondelpark,42614372,Martine,,Zuid,52.354279999999996,4.85208,Entire home/apt,2,10,29-07-2019,0.39,1,0,265
22759292,"Cool, cozy & clean apartment, near Museum Plein",82914586,Line,,De Pijp - Rivierenbuurt,52.35671,4.88796,Entire home/apt,3,22,13-03-2020,0.77,1,0,90
30545791,Apartment center New West with stunning view,114331931,Atse,,Osdorp,52.36012,4.80655,Entire home/apt,2,8,09-02-2020,0.63,1,107,180
4634987,Central & Spacious family apartment,12363791,Jonas,,Oud-Noord,52.386540000000004,4.91426,Entire home/apt,38,56,28-10-2018,0.84,1,350,159
43160590,Comfortable room walking distance to train/metro,154433811,Holly,,Slotervaart,52.3562,4.82563,Private room,7,0,,,4,0,44
34727451,Havenlodge Mondriaan,70535893,Huub & Sylvia,,IJburg - Zeeburgereiland,52.36325,4.96209,Private room,2,22,24-02-2020,1.98,3,265,100
25698586,Hotel schip Johanna Engelina,57865143,Laurens,,Oud-Noord,52.39983,4.8949,Entire home/apt,2,8,28-01-2020,0.54,1,85,800
31066102,La Maison - Beautiful Cosy Apartment For Two,65859990,Martijn,,De Pijp - Rivierenbuurt,52.35161,4.90109,Entire home/apt,2,5,04-11-2019,0.37,34,32,92
20873005,Canal View Apartment,36029200,Nino,,De Baarsjes - Oud-West,52.36764,4.862369999999999,Entire home/apt,2,2,27-05-2018,0.06,2,0,200
18950531,Lovely apartment of 76m2.,30494585,Aalje,,Oostelijk Havengebied - Indische Buurt,52.370329999999996,4.93503,Entire home/apt,1,62,16-03-2020,1.69,1,159,75
19470437,Private Apartment in Lively Neighbourhood,4341136,Thomas,,Westerpark,52.38057,4.8705099999999995,Entire home/apt,3,13,31-08-2019,0.36,1,0,85
9967975,De pijp cosy apartment,34204422,Rogier,,De Pijp - Rivierenbuurt,52.35439,4.89266,Entire home/apt,2,0,,,1,0,150
19218852,"Cosy, central house with garden in Amsterdam-Noord",44991926,Thomas,,Oud-Noord,52.38883,4.90951,Entire home/apt,3,30,20-10-2019,0.96,1,4,145
22969732,Cosy room in charming apartment with rooftop,3144126,Florie,,De Pijp - Rivierenbuurt,52.34364,4.90233,Private room,1,0,,,2,0,110
21713203,Cozy appartment in the middle of De Pijp,156522378,Roos,,De Pijp - Rivierenbuurt,52.35472,4.89544,Entire home/apt,4,0,,,1,0,103
55868,Apartment near Museumplein (centre),264178,Cornelie,,Zuid,52.35613,4.88515,Entire home/apt,4,95,03-01-2020,0.83,1,15,149
3335799,Trendy Apartment near City Center,13742431,Annerie,,De Pijp - Rivierenbuurt,52.34691,4.8997,Entire home/apt,2,0,,,1,49,200
10291708,Cozy modern apartment with large balcony,52671214,Harm,,Oostelijk Havengebied - Indische Buurt,52.364329999999995,4.94235,Entire home/apt,3,9,23-11-2018,0.18,1,0,100
22357794,Lovely Familyhome in trendy Amsterdam East,163485071,Miranda,,Oostelijk Havengebied - Indische Buurt,52.363640000000004,4.93567,Entire home/apt,3,8,16-10-2018,0.27,1,0,99
14674993,"Amazing & Cosy appt. in the famous ""De Pijp"" | 4P",3663776,James,,De Pijp - Rivierenbuurt,52.35422,4.89318,Entire home/apt,5,12,08-12-2019,0.37,1,0,127
29124691,Spacious apartment in the center of de Pijp,219479621,Anne,,De Pijp - Rivierenbuurt,52.35346,4.89213,Entire home/apt,1,2,25-11-2018,0.11,1,97,280
41831014,Beautiful big & cosy family home for design lovers,2417166,Mirjam,,Noord-West,52.41553,4.9059099999999995,Entire home/apt,3,0,,,1,0,190
12398998,Canalhouse + garden by the water,65208080,Linda,,IJburg - Zeeburgereiland,52.35195,5.00249,Entire home/apt,2,2,27-08-2018,0.09,1,0,120
11876722,"Kids friendly, 140m2! (June-August)",63326610,Erik,,Watergraafsmeer,52.356559999999995,4.94258,Entire home/apt,7,2,08-08-2016,0.04,1,0,120
18672186,Beautiful apartment for two in Amsterdam,129776654,Taf,,Geuzenveld - Slotermeer,52.37357,4.82791,Entire home/apt,2,9,10-06-2018,0.24,1,0,119
21005123,100 year old Dutch sailing barge,49982323,Jos,,Oud-Noord,52.38415,4.90768,Entire home/apt,2,8,25-02-2020,0.26,2,190,480
30123407,Central room for 2,17139224,Sebastiaan,,De Pijp - Rivierenbuurt,52.351240000000004,4.90228,Private room,4,2,09-12-2018,0.11,4,0,95
703616,Oud West Vondelpark Centre Jordaan,3123495,Ergun,,De Baarsjes - Oud-West,52.36756,4.86563,Entire home/apt,3,9,20-03-2020,0.1,1,358,150
4326507,Amazing monumental apartment ,4034148,Karlijn,,Centrum-West,52.3798,4.892119999999999,Entire home/apt,2,6,25-09-2015,0.09,1,0,90
27693524,Lovely apartment near Amstel river,6835177,Leonie,,De Pijp - Rivierenbuurt,52.3449,4.91103,Entire home/apt,3,14,13-10-2019,0.63,1,14,90
4282686,The North is the Place to Be ! Very Private.,22233513,Jeroen,,Noord-West,52.40716,4.91485,Private room,2,331,14-03-2020,5.0,1,362,62
30842245,Stylish renovated 2 bedroom apartment,230629304,Barbara,,De Baarsjes - Oud-West,52.368120000000005,4.87122,Entire home/apt,3,14,25-08-2019,0.78,1,0,250
16235805,Modern apartment with a garden close to Central St,21561036,Jana,,Oud-Noord,52.39608,4.91861,Entire home/apt,2,8,19-08-2018,0.19,1,0,89
29181797,Peaceful apartment in Amsterdam West with parkview,219893481,Sydney,,Bos en Lommer,52.37412,4.85279,Private room,2,13,01-10-2019,0.65,1,0,88
33158260,Quiet Amsterdam family house: close to the city.,249635108,Laura,,Osdorp,52.35402,4.81453,Entire home/apt,7,4,27-10-2019,0.38,1,29,190
41178657,Damsquare view | Private Apartment | Luxurious BIG,322790149,René,,Centrum-West,52.372370000000004,4.89418,Entire home/apt,1,7,16-03-2020,1.3,2,51,249
16292533,Perfect familiehuis in Amsterdam-Noord,106587525,Duka,,Oud-Noord,52.39163,4.9494,Entire home/apt,2,9,22-09-2019,0.21,1,0,150
20229357,Canal apartment in city centre,5278538,Carla,,Centrum-West,52.376670000000004,4.87817,Entire home/apt,4,5,01-05-2018,0.15,1,0,160
36877030,"Spacious, bright and brandnew 2BD apartment",39680367,Adriaan,,Oud-Oost,52.35563,4.92286,Entire home/apt,2,17,10-03-2020,1.71,1,16,300
8316193,Luxuriously renovated light and central apartment,28247053,Rens,,De Pijp - Rivierenbuurt,52.35304,4.90339,Entire home/apt,5,42,28-10-2019,0.73,1,3,115
11833044,LIBERTÉ DOUBLE BED AMSTERDAM,58141749,Liberte 1,,Centrum-Oost,52.372279999999996,4.9107199999999995,Private room,1,3,30-09-2016,0.06,5,0,85
19131293,2-floor designer attic 1km from center,24671419,Kasper,,Oud-Oost,52.35819,4.9127,Entire home/apt,2,4,19-09-2017,0.12,1,0,149
1796517,Awesome apartment at a great location!,5207623,Jesse & Anat,,De Pijp - Rivierenbuurt,52.353770000000004,4.903569999999999,Entire home/apt,1,15,28-08-2017,0.24,1,0,125
14852596,Central Large room with balcony in best location!,92981443,Janine,,De Pijp - Rivierenbuurt,52.345659999999995,4.90909,Private room,2,6,04-06-2017,0.13,1,0,75
7205639,Independent Apartment in centre,37729991,Milo,,De Baarsjes - Oud-West,52.36851,4.87403,Entire home/apt,20,86,03-01-2020,1.43,4,252,75
10372730,55 m2 on famous Albert Cuyp Market,37019270,Beck,,De Pijp - Rivierenbuurt,52.35685,4.89886,Entire home/apt,1,0,,,1,0,88
17148409,Cosy&light home with Canal view,15722365,Karina,,De Baarsjes - Oud-West,52.36521,4.86833,Entire home/apt,1,2,13-02-2017,0.05,1,0,120
26551134,"Green & clean apartment, well connected to center",53155819,Tessa & Somesh,,Bos en Lommer,52.3828,4.85115,Entire home/apt,5,3,31-12-2019,0.13,1,16,106
12380044,Welcome to our lovely family home:),51517387,Mascha,,Watergraafsmeer,52.35375,4.9269,Entire home/apt,2,16,14-08-2019,0.32,2,0,105
588288,Singel Canal Duplex apartment,1759884,Ivan,,Centrum-West,52.38019,4.89452,Entire home/apt,7,58,19-09-2019,0.78,4,129,270
20430973,Spacious apartment close to centre and Vondelpark,17359905,Mark,,De Baarsjes - Oud-West,52.3637,4.85191,Entire home/apt,2,4,03-03-2019,0.13,2,0,220
