id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32562899,"Beautiful, cozy, central apartment with garden",60991065,Andy,,De Baarsjes - Oud-West,52.3628,4.85778,Entire home/apt,1,1,23-02-2019,0.06,2,0
27697993,Lovely apartment in the heart of Amsterdam,55136118,Freek,,Centrum-West,52.37345,4.8960300000000005,Entire home/apt,2,14,16-02-2020,0.66,1,0
13595298,Cosy and Stylish Home in City Centre,8000014,Renee,,De Pijp - Rivierenbuurt,52.357240000000004,4.89534,Entire home/apt,4,1,12-09-2016,0.02,1,0
14744237,Luxury HouseBoat Amsterdam Center,6617640,Joris,,Centrum-Oost,52.37516,4.90303,Entire home/apt,4,20,28-12-2019,0.61,3,105
5759440,Stylish apartm. with sunny balcony,24149594,Rob,,Bos en Lommer,52.379090000000005,4.8577,Entire home/apt,4,32,05-01-2020,0.53,1,0
2745824,B&B Amstelveld @ Prinsengracht,14047320,Emilie,,Centrum-Oost,52.36094,4.89383,Entire home/apt,4,34,08-11-2019,0.45,1,265
11961099,Supernice and modern apartment,844211,Saskia Maria,,Slotervaart,52.35947,4.844530000000001,Entire home/apt,3,26,23-02-2020,0.52,1,19
8986191,"House, Amsterdam, Amstelstation",46944252,Huub,,Watergraafsmeer,52.343109999999996,4.92368,Entire home/apt,2,69,16-09-2019,1.24,1,240
4086953,Sunny apartment with canal view,9560259,Joanna,,Westerpark,52.389720000000004,4.88569,Entire home/apt,2,19,16-11-2018,0.27,1,0
13946597,Stadsvilla in de mooiste straat van Amsterdam,75341545,Els,,Zuid,52.354459999999996,4.87089,Entire home/apt,3,11,17-08-2017,0.24,1,0
12579177,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37457,4.8983099999999995,Private room,2,150,19-02-2020,3.02,16,359
43121799,2 Bedroom with 30m2 of terrace in great location,48886011,Santiago,,De Baarsjes - Oud-West,52.35964,4.86231,Entire home/apt,1,0,,,2,92
13886811,Spacious appartment with rooftop terrace,7852566,Elisabeth,,De Pijp - Rivierenbuurt,52.34215,4.91176,Entire home/apt,3,0,,,1,0
1863202,"Vondel House, Guest Room 1",7261788,Wilbert,,De Baarsjes - Oud-West,52.36137,4.8665,Private room,2,401,23-02-2020,5.11,2,362
11998169,Spacious and bright with character,1878355,Guusje,,Centrum-Oost,52.36769,4.90602,Entire home/apt,5,1,14-06-2016,0.02,1,0
14107295,Spacious and comfortable appartment!,15427675,Laura,,Oostelijk Havengebied - Indische Buurt,52.360820000000004,4.936640000000001,Entire home/apt,3,17,25-04-2018,0.36,1,0
12775254,Beautiful and sunny 80m2 apartment near Vondelpark,29941474,T&B,,De Baarsjes - Oud-West,52.358540000000005,4.85465,Entire home/apt,2,62,16-11-2019,1.26,1,2
8919364,Lovely modern room with balcony,46640704,Monique,,De Pijp - Rivierenbuurt,52.34559,4.89596,Private room,1,106,26-12-2019,1.87,2,180
28059954,★ NEW: The Perfect Getaway for Two | City Center ★,10325469,Dennis,,Centrum-Oost,52.368629999999996,4.91515,Entire home/apt,2,11,20-10-2019,0.51,1,46
32157352,Appartment 10min from centre & nearby RAI (2min),233891614,Veronique,,De Pijp - Rivierenbuurt,52.34348,4.89227,Entire home/apt,2,1,03-06-2019,0.08,1,206
9506709,Beautiful modern 3 double-bedroom apartment!,49264788,Job,,Centrum-West,52.37186,4.87838,Entire home/apt,4,50,31-12-2019,0.91,1,364
19668166,Less is More,61837223,Gregory,,Bijlmer-Centrum,52.324490000000004,4.9507699999999994,Entire home/apt,1,31,22-07-2019,0.87,1,0
42373359,You will feel like home,86046776,Suvensca,,Bijlmer-Centrum,52.32693,4.94727,Private room,5,2,23-02-2020,0.55,1,287
10135775,Huis met tuin en gratis parkeren,29454223,Arnout,,Oud-Noord,52.39379,4.92687,Entire home/apt,5,3,20-03-2018,0.08,1,0
21558114,Bedroom in luxurious apartment near Vondelpark!,8683621,Carolien,,Zuid,52.35118,4.847569999999999,Private room,1,14,11-02-2020,0.46,3,0
4448285,Spacious treasure very authentic in hip Old West!,4883501,Ilse And Guus,,De Baarsjes - Oud-West,52.36696,4.8653,Entire home/apt,4,45,28-02-2020,0.67,1,8
23261213,"Spacious Family Apartment, 5 min. walk to canals",172215327,Daniel,,Westerpark,52.38367,4.87701,Entire home/apt,4,17,02-01-2020,0.64,1,25
23683563,Apartment with garden in Amsterdam Old West,58560931,Freek,,Bos en Lommer,52.37617,4.8572,Entire home/apt,5,10,04-01-2020,0.37,1,0
551606,Spacious house at waterfront,2710951,Anna,,Oostelijk Havengebied - Indische Buurt,52.37245,4.950880000000001,Entire home/apt,3,46,31-08-2017,0.53,1,160
18798302,Great house in Amsterdam noord,4726648,Tim,,Oud-Noord,52.39309,4.92516,Entire home/apt,3,0,,,1,0
25423601,Cozy Room A'dam (10 min bus ride to centre),191921362,Harnold,,Noord-Oost,52.40574,4.931019999999999,Private room,12,0,,,1,0
15799951,Cosy studio apartement super central,2555132,Bo,,Centrum-West,52.374829999999996,4.89058,Entire home/apt,2,11,05-02-2017,0.25,1,0
19676011,Cosy beedroom in Oud-West,105701988,Rebecca,,De Baarsjes - Oud-West,52.36845,4.86581,Private room,5,3,27-06-2018,0.09,1,38
9399527,Cosy place at wonderful location!,46763524,Aimée,,Oud-Oost,52.362429999999996,4.9278699999999995,Entire home/apt,3,36,16-03-2020,0.67,1,340
42594444,Coach House The Palamedes - Boutique  Studio,3899684,Kiki,,De Baarsjes - Oud-West,52.3618,4.87744,Private room,3,0,,,9,255
1496082,CLEAN AND MODERN APPT IN CENTER,6497853,Michiel,,De Pijp - Rivierenbuurt,52.3565,4.89323,Entire home/apt,4,16,26-05-2019,0.19,1,156
42211401,Luxurious Twin Room near Amsterdam Center,325145663,Reservations,,Slotervaart,52.347229999999996,4.82934,Private room,1,1,06-03-2020,0.31,8,348
42527076,THE QUINTESSENTIAL AMSTERDAM NEIGHBOURHOOD-JORDAAN,2856748,Ruchi,,Centrum-West,52.37867,4.8836699999999995,Entire home/apt,7,0,,,28,365
16262533,Beautiful light family appartment near Vondelpark,68552238,Ilona,,Zuid,52.3537,4.85136,Entire home/apt,2,11,07-06-2019,0.26,1,0
9511515,View on the Prinsengracht canal,22427442,Catharina,,Centrum-Oost,52.36319,4.90131,Entire home/apt,3,15,28-10-2019,0.28,1,0
21538252,Nice and spacious house with garden!,129396200,Abdurahman,,Noord-West,52.40695,4.90321,Private room,1,75,19-05-2019,2.38,1,0
30741234,Great studio in the famous dappermarkt district!!,230067291,Mehran,,Oud-Oost,52.36332,4.92929,Entire home/apt,4,3,23-06-2019,0.18,1,0
37805480,Luxurious Spacious Studio | Edge Of City Center,286123803,Lida,,Oostelijk Havengebied - Indische Buurt,52.36565,4.93406,Private room,1,44,31-05-2020,4.49,2,177
22917434,Amsterdam Jordaan Studio Apartment,169673511,Lucia,,Centrum-West,52.37081,4.87838,Private room,3,30,02-02-2020,1.09,1,104
19907776,Modern + cosy appartment <10 minutes from centre.,140738721,Martijn,,De Baarsjes - Oud-West,52.36416,4.85612,Entire home/apt,3,8,30-05-2018,0.24,1,0
20708620,Wonderful Amsterdam 2 or 3 p private place!,145907546,Myriam,,Oud-Oost,52.3524,4.91969,Private room,2,183,05-05-2020,5.42,1,77
19193863,Stunning apartment on the Noordermarkt,63754148,Henriette,,Centrum-West,52.38089,4.88732,Entire home/apt,2,49,30-12-2019,1.46,1,90
16592620,Big COSY 2 bedroom apt with river view,60090274,Varun,,De Pijp - Rivierenbuurt,52.34299,4.9125,Entire home/apt,2,28,19-11-2018,0.69,1,0
489418,Central quiet ap'ment with parcview,2418579,Julia,,Bos en Lommer,52.37594,4.8501,Entire home/apt,2,96,03-01-2015,0.99,1,0
20084427,Cozy room in hip Oud-West,15096454,Rob,,De Baarsjes - Oud-West,52.36251,4.85934,Private room,1,45,23-11-2019,1.31,1,269
14783779,Beautiful apartment with garden,24867439,Gerard,,Oostelijk Havengebied - Indische Buurt,52.36118,4.93518,Entire home/apt,2,10,25-11-2019,0.23,1,129
43527379,Beautiful new apartment at great location,13421965,Bart,,De Baarsjes - Oud-West,52.363640000000004,4.85584,Entire home/apt,2,0,,,1,10
16341824,Enjoy Amsterdam Like We Do!,44362366,Live Life,,Westerpark,52.37818,4.87367,Private room,23,3,04-03-2020,0.47,2,364
29990166,Spacious and beautiful room in Amsterdam Zuidoost,68331292,Sarah,,Gaasperdam - Driemond,52.300740000000005,4.98639,Private room,1,3,05-01-2019,0.16,1,0
7170975,Super nice Amsterdam apartment,18627407,Dirk,,Zuid,52.35112,4.85595,Entire home/apt,3,53,30-06-2019,0.91,1,0
16263796,Colourful & Modern APT | near CITY CENTER,65859990,Martijn,,Centrum-West,52.38368,4.884469999999999,Entire home/apt,3,26,03-01-2019,0.62,34,0
15976914,"Classy Luxury App near Amsterdam Center, free park",5662763,Taraq,,Noord-Oost,52.397890000000004,4.94395,Entire home/apt,2,17,30-09-2018,0.4,2,0
39497299,Bright & Spacious room in Amsterdam-West,38068232,Thi-Lien,,De Baarsjes - Oud-West,52.3715,4.84869,Private room,2,3,28-12-2019,0.46,1,98
17793367,Domus 15 the place in the heart of the Jordaan!,32266621,Yvette,,Centrum-West,52.377309999999994,4.8848400000000005,Private room,3,196,16-03-2020,5.05,1,95
9581513,Fresh top apartment near citycentre and canals,49598933,Tim,,Oostelijk Havengebied - Indische Buurt,52.36365,4.9440599999999995,Entire home/apt,3,10,10-10-2019,0.18,1,14
40535458,Cozy ground floor apartment near city center,1701934,Ronald,,Westerpark,52.37912,4.87447,Entire home/apt,3,0,,,1,0
22297111,"Private studio Amsterdam, own entrance",162977928,Kitty,,Noord-West,52.40318,4.92124,Private room,1,4,09-04-2018,0.14,1,0
1114384,Summer Amsterdam Apartment,5847836,Mirza,,Bos en Lommer,52.37708,4.83983,Entire home/apt,2,11,13-08-2017,0.15,1,50
30723226,Historical Romantic Houseboat for Couple,226181266,Carien,,Centrum-West,52.38321,4.88362,Private room,2,35,07-03-2020,1.98,1,98
7750670,Cozy room in apartment near centre!,40579613,Kasper,,De Baarsjes - Oud-West,52.367940000000004,4.87185,Private room,1,1,15-08-2015,0.02,1,0
26653572,Amsterdam woning,200359713,Julie,,Westerpark,52.388999999999996,4.88554,Entire home/apt,1,5,16-09-2019,0.21,1,0
26029298,Studio Bosboom,195624094,Tineke,,De Baarsjes - Oud-West,52.36663,4.87734,Entire home/apt,2,132,15-03-2020,5.57,1,206
7720233,Family house between city & nature,40565277,Iris,,Noord-Oost,52.40542,4.93329,Entire home/apt,4,4,26-05-2019,0.12,1,0
39658349,Cosy apartment with patio,32424525,Jose,,Bos en Lommer,52.37472,4.84721,Entire home/apt,2,4,15-03-2020,0.59,1,0
18820636,Exceptional spacious canal view apartment,130896439,Emma,,Centrum-Oost,52.36375,4.90055,Entire home/apt,7,0,,,5,0
38201125,Boat of the Poseidon,290270240,Deivids,,De Baarsjes - Oud-West,52.374559999999995,4.8638699999999995,Entire home/apt,1,2,19-09-2019,0.23,2,0
12118597,"Nice appartment, big sunny garden!",65013030,Judith,,Watergraafsmeer,52.351820000000004,4.9431,Entire home/apt,4,55,12-07-2019,1.11,1,329
24652004,Beautiful loft style apartment in the Jordaan,36053915,Jacinta,,Centrum-West,52.38089,4.8823099999999995,Entire home/apt,2,15,29-07-2018,0.58,1,0
342540,cosy quiet studio  garden view C,1738291,Rijmert,,Watergraafsmeer,52.35584,4.9335,Private room,2,287,16-02-2020,2.88,1,365
12977165,Modern & bright design appartement,44233937,Buket,,Bos en Lommer,52.3783,4.83905,Entire home/apt,1,30,10-03-2020,0.61,1,87
7905052,Luxury and modern apartment @Pijp,15239755,Marlou,,De Pijp - Rivierenbuurt,52.35519,4.89961,Entire home/apt,2,99,23-02-2020,1.71,1,0
19849055,Family home in Amsterdam north,82601448,Kelly,,Noord-West,52.40235,4.91055,Entire home/apt,2,0,,,1,0
24156102,Cosy comfortable room with open view of canal,179566833,Shanti,,Oud-Oost,52.36006,4.91435,Private room,2,1,05-01-2020,0.19,1,177
43076538,Quarto 15m centro Amsterdam,342882021,Damaris,,Osdorp,52.355340000000005,4.81311,Private room,1,2,30-04-2020,1.0,1,171
19823007,Beautiful cozy apartment in Amsterdam Old West,140062753,Rutger,,De Baarsjes - Oud-West,52.36076,4.86036,Entire home/apt,2,32,01-01-2020,0.91,1,0
3174700,Very bright and spacious apartment,2820580,Bart,,De Baarsjes - Oud-West,52.370020000000004,4.86921,Entire home/apt,3,0,,,1,0
2224903,"Sunny family app w garden, n center",11353909,Lot,,Oud-Oost,52.35637,4.91608,Entire home/apt,4,17,25-10-2019,0.23,1,183
17393922,Canal View Apartment,117586233,Jaap Jan,,De Baarsjes - Oud-West,52.363,4.85934,Entire home/apt,1,54,01-03-2020,1.39,1,172
4871790,"Large private apartment, free WIFI",7975445,Maurits,,De Pijp - Rivierenbuurt,52.349509999999995,4.8893,Entire home/apt,2,0,,,1,0
42801297,Super stylish renovated apartment on the canal,37969325,Lotte,,Centrum-West,52.36827,4.88162,Entire home/apt,1,1,07-04-2020,0.46,1,177
15953085,Child friendly spacious house in Amsterdam North,17285554,Luuk,,Noord-West,52.40806,4.90505,Entire home/apt,4,18,13-10-2019,0.43,1,0
12970450,little charming family house,71272798,Marit,,Oud-Noord,52.39103,4.944030000000001,Entire home/apt,3,3,28-08-2016,0.06,1,0
35273376,"A beautiful, bright and spacious family townhouse.",265560035,Maria,,Oud-Noord,52.38702,4.9200800000000005,Entire home/apt,3,0,,,1,358
32485928,New Pijp Studio,222356269,Paul & Mariana,,De Pijp - Rivierenbuurt,52.352059999999994,4.8979,Entire home/apt,3,12,14-03-2020,0.9,2,352
23444680,Spacious Canal home | over 100m2!| Close to CS and Centre!,174896940,Robbert,,Centrum-Oost,52.37312,4.9057900000000005,Entire home/apt,7,23,29-02-2020,0.85,1,0
22178075,Luxurious Modern Studio in De Pijp,8144432,Jae,,De Pijp - Rivierenbuurt,52.35539,4.89075,Entire home/apt,6,0,,,2,0
14123916,Family home with 2 bedrooms and roof terrace,85161823,Corrie,,Oostelijk Havengebied - Indische Buurt,52.37373,4.94244,Entire home/apt,5,13,09-02-2020,0.36,1,15
32711433,Spacious apartment with roof terrace in the Pijp,244045769,Vincent,,De Pijp - Rivierenbuurt,52.34918,4.9036,Entire home/apt,5,4,03-06-2019,0.28,1,128
10671615,"balcony, comfortable",35564311,Jean-Philippe,,Oostelijk Havengebied - Indische Buurt,52.3619,4.936030000000001,Private room,3,33,08-07-2018,0.64,1,0
13144841,Lovely Super Central Maisonette,6632485,Emma,,Centrum-Oost,52.36233,4.89035,Entire home/apt,2,19,18-02-2018,0.4,1,0
12986116,Master Bedroom - Close to Amsterdam Center,9414675,Giulio,,Oud-Oost,52.36412,4.9309,Private room,5,7,17-09-2019,0.15,1,0
24706305,"Family home, 15 min from city centre FREE PARKING!",108812109,Ilse,,Oud-Noord,52.38745,4.950080000000001,Entire home/apt,3,3,17-07-2019,0.14,1,0
1734582,Completely renovated stylish apt Amsterdam West,9136823,Maike,,Bos en Lommer,52.37534,4.85935,Entire home/apt,3,39,27-10-2019,1.01,1,2
37867264,Cosy apartment in the heart of Jordaan City Center,9800337,Nick,,Centrum-West,52.37285,4.88094,Entire home/apt,2,7,07-01-2020,1.13,1,27
16656477,Unique apt in the vibrant neighborhood ''De Pijp'',17112458,Ignacio,,De Pijp - Rivierenbuurt,52.35454,4.9014,Entire home/apt,2,3,22-01-2017,0.07,1,0
25472002,A quiet green spot inmidst the busy center,5965376,Xenia & Philipp,,De Baarsjes - Oud-West,52.36933,4.87289,Entire home/apt,3,3,29-07-2019,0.25,1,0
1051514,charming familly house in historic,5788761,Kathleen,,Centrum-West,52.380559999999996,4.8865,Entire home/apt,3,9,30-08-2019,0.1,1,197
33087684,Near Pijp area - unique Dutch style ground floor,23158253,Aron,,De Pijp - Rivierenbuurt,52.34912,4.9070800000000006,Entire home/apt,3,11,23-02-2020,0.74,1,0
22364332,COMFY HOUSE IN GREEN AMSTERDAM-NORTH,33055708,Eugenie,,Noord-Oost,52.39034,4.956,Private room,2,17,14-09-2019,0.62,1,0
20105332,"Big family house with flowergarden, free parking",4876295,Bart,,Noord-West,52.42091,4.89454,Entire home/apt,3,0,,,1,0
3379374,Lovely luxurious apartment including WiFi & garden,15166646,Tommy & Esmee,,De Pijp - Rivierenbuurt,52.343790000000006,4.90782,Entire home/apt,2,66,25-02-2020,0.93,1,0
3049932,Penthouse with rooftop terrace!,15526972,Robert,,Zuid,52.34899,4.87747,Entire home/apt,2,20,29-08-2017,0.33,1,0
19801885,Great apartment centrally located near Artis Zoo!,27326190,Bettina,,Centrum-Oost,52.36557,4.91125,Entire home/apt,2,12,26-10-2018,0.48,1,0
14445952,Perfect Family/couples House Very Close to Center,13055478,Moti & Sue,,Oud-Noord,52.39277,4.92955,Entire home/apt,3,9,23-07-2018,0.2,1,0
14926300,AMAZING monumental FAMILY house in CITY CENTRE,93827703,Delphine,,Centrum-West,52.37827,4.88227,Entire home/apt,2,44,26-10-2019,0.99,1,0
11425168,"Lovely appartment in Amsterdam, De Pijp",60018175,Houdi,,De Pijp - Rivierenbuurt,52.35208,4.888330000000001,Entire home/apt,2,34,23-02-2020,0.71,1,4
7880299,Spacious apartment next to metro,41519829,Marly,,Bijlmer-Oost,52.323440000000005,4.97219,Entire home/apt,2,7,29-09-2016,0.12,1,0
37716092,Rest Prived!,191342401,Rodrigo,,Buitenveldert - Zuidas,52.32629,4.8785,Entire home/apt,1,7,24-11-2019,0.76,2,347
4854975,Canal View Apartment - Amsterdam,24975807,Irene,,Centrum-West,52.375479999999996,4.8818,Entire home/apt,3,40,23-02-2020,0.6,1,16
41896444,Top Level Apartment City Centrum Dam Square,327652332,Caterina,,Centrum-West,52.37141,4.889869999999999,Private room,4,1,10-03-2020,0.32,3,0
4516324,Lvly Sps Light Family House,1643502,Leonie,,Westerpark,52.37462,4.86867,Entire home/apt,2,34,29-10-2018,0.5,1,160
28830637,A beautiful designed apartment in Amsterdam,33681230,Bert,,Oostelijk Havengebied - Indische Buurt,52.36311,4.93671,Entire home/apt,2,31,08-06-2020,1.55,1,12
2478086,Charming waterfront view 10 min walking to center,12673587,A.,,Oostelijk Havengebied - Indische Buurt,52.37871,4.92794,Entire home/apt,3,2,06-01-2020,0.22,1,364
25572873,Comfy apartment in West - couples only,7572899,Lieve,,Bos en Lommer,52.3756,4.8510599999999995,Entire home/apt,2,3,01-07-2018,0.12,1,0
9038734,Newly renovated very spacious apartment in center,47173256,Joanne,,Centrum-Oost,52.3613,4.910069999999999,Entire home/apt,2,27,11-04-2018,0.78,2,0
10905722,Complete/full family house with private garden,56520367,Madelon,,De Pijp - Rivierenbuurt,52.35157,4.90451,Entire home/apt,4,6,17-08-2019,0.17,1,286
7836988,Lovely & Stunning 3 room apartment,41281292,Martijn,,De Baarsjes - Oud-West,52.35929,4.86223,Entire home/apt,4,27,02-01-2019,0.46,2,0
13473936,PERFECT STUDIO in Amsterdam city centre,77065602,Estelle,,Centrum-West,52.36875,4.88105,Entire home/apt,2,6,27-12-2019,0.18,1,0
28751513,Spacious and quiet appartment with Canal View,216865394,Peter,,De Baarsjes - Oud-West,52.372040000000005,4.8727599999999995,Entire home/apt,4,4,20-01-2020,0.2,1,0
10119487,Spacious apartment in the ' pijp ',13116549,Pepi,,De Pijp - Rivierenbuurt,52.35471,4.89222,Entire home/apt,3,28,11-10-2019,0.61,1,160
25349814,Renovated and stylish garden home @ Amsterdam City,3447163,Rei,,Bos en Lommer,52.376940000000005,4.85684,Entire home/apt,3,5,02-05-2019,0.21,1,0
5680250,Cosy appartement in city centre ,23530338,Jenny,,Oud-Oost,52.351659999999995,4.911630000000001,Entire home/apt,4,3,15-08-2016,0.05,1,0
22666433,Charming & private apartment near Central Station,48308192,Myrthe,,Westerpark,52.38848,4.88654,Entire home/apt,2,5,02-12-2018,0.18,1,0
1036888,"Sunny & quiet, 70 m2 apartment - Westerpark",4489932,Thomas,,Westerpark,52.38465,4.8726199999999995,Entire home/apt,3,65,14-11-2019,0.76,1,269
22027929,Beautiful upstairs apartment in the Pijp,22537997,Ferdau,,De Pijp - Rivierenbuurt,52.35282,4.904059999999999,Entire home/apt,2,26,28-11-2019,0.85,1,0
12849288,Luxe appartement in hartje Pijp,24751216,Thijs,,De Pijp - Rivierenbuurt,52.35216,4.88703,Entire home/apt,4,0,,,1,0
16451125,Lovely open space apartment with wide open views,7514032,Ella,,Westerpark,52.38988,4.89142,Entire home/apt,2,5,10-12-2017,0.13,1,0
27919922,"Near Anne Frank, Jordaan, canals & 9 streets",73152408,Maria,,Centrum-West,52.37297,4.8774,Private room,2,0,,,1,364
37391982,Cosy private room for 2 | souterrain | Jordaan,281796874,Ireen,,Centrum-West,52.37305,4.87643,Private room,3,14,11-03-2020,1.45,2,94
14242231,"NEW spacious Amsterdam East apt, 10min from center",28549392,Viorel,,Oud-Oost,52.36565,4.92761,Entire home/apt,3,7,12-03-2017,0.15,1,0
1812581,Spacious & Sunny w/ lift,1325697,Elizabeth,,De Baarsjes - Oud-West,52.36525,4.85965,Entire home/apt,4,26,06-06-2019,0.33,1,341
18660650,"Very nice 2 bedroom apartment, very well located!",45734209,Helen,,Buitenveldert - Zuidas,52.33341,4.874,Entire home/apt,2,2,21-05-2017,0.05,1,0
22510214,City centre B&B De Admiraal,7023284,Polyconsult B.V.B.A.,,Centrum-Oost,52.3705,4.909619999999999,Hotel room,3,50,24-02-2020,1.76,1,82
18970097,Cozy apartment in the Pijp area,119105852,Rj,,De Pijp - Rivierenbuurt,52.35053,4.90399,Entire home/apt,2,19,21-10-2019,0.53,1,0
